,location,tweetid,timestamp,retweetcount,text,hashtags
2495,,1553950655902916609,2022-08-01 03:48:02,0,"@Gerashchenko_en I'm guessing you can find similar vids of LPR and DPR soldiers being greeted by their children. #Donetsk #Lugansk 
You are in fact fighting for is territory driven by a map drawn up at Brest-Litovsk, for policies to extinguish Russian speakers and their culture in that territory.","[{'text': 'Donetsk', 'indices': [113, 121]}, {'text': 'Lugansk', 'indices': [122, 130]}]"
2496,ByTheSea,1553950678120140802,2022-08-01 03:48:07,0,Manifesta 14: an unflinching look at #Kosovo fraught history and ambitious future  https://t.co/4YUBysShF0,"[{'text': 'Kosovo', 'indices': [37, 44]}]"
2497,ディズニー城下町,1553950691382611968,2022-08-01 03:48:10,90,"#SPAR19 is clearly headed for #Singapore, which means that if this is the plane carrying the #Pelosi delegation, the #Taiwan stop would likely be after her #Malaysia stop, meaning Tuesday night or Wednesday morning. https://t.co/VRl9iyZtQH","[{'text': 'SPAR19', 'indices': [0, 7]}, {'text': 'Singapore', 'indices': [30, 40]}, {'text': 'Pelosi', 'indices': [93, 100]}, {'text': 'Taiwan', 'indices': [117, 124]}, {'text': 'Malaysia', 'indices': [156, 165]}]"
2498,,1553950758059782145,2022-08-01 03:48:26,1,@IndoPac_Info Here in the #Philippines I'm expecting we also get drawn into this mess. #Taiwan #CCPChina,"[{'text': 'Philippines', 'indices': [26, 38]}, {'text': 'Taiwan', 'indices': [87, 94]}, {'text': 'CCPChina', 'indices': [95, 104]}]"
2499,BHARAT ,1553950803886411776,2022-08-01 03:48:37,1,"Will she?
Won't she? 
@SpeakerPelosi #Taiwan visit not mentioned officially but some reports indicate she just might... https://t.co/g0USQdZV6p","[{'text': 'Taiwan', 'indices': [37, 44]}]"
2500,,1553950811469688832,2022-08-01 03:48:39,0,"The rouble is soaring and Putin is stronger than ever - our sanctions have backfired | Simon Jenkins
India and China are taking full advantage 
#UkraineWar
#RussiaUkraineWar https://t.co/Mk4XwtYmpJ","[{'text': 'UkraineWar', 'indices': [144, 155]}, {'text': 'RussiaUkraineWar', 'indices': [156, 173]}]"
2501,Taipei,1553950814409990146,2022-08-01 03:48:39,1,"If China invades #Taiwan the Taiwanese must destroy their TSMC factories, it would likely grind the global economy to a halt in the short term we must NOT allow the Chinese to control the global supply of semiconductors and hold every countries technology hostage!","[{'text': 'Taiwan', 'indices': [17, 24]}]"
2502,Moscow Mule,1553950819829301248,2022-08-01 03:48:41,0,@socialist_china @ConnollyYM Calling all #americans in #china to steal and send home intellectual property just like cHINA has been doing for 30 years.  Defend AMERICA. Calling on @potus to send all #chinese homed people in US universities back home.   #ChineseAmericans you dont have to be afraid of the #CCP,"[{'text': 'americans', 'indices': [41, 51]}, {'text': 'china', 'indices': [55, 61]}, {'text': 'chinese', 'indices': [199, 207]}, {'text': 'ChineseAmericans', 'indices': [253, 270]}, {'text': 'CCP', 'indices': [305, 309]}]"
2503,"Jersey City, NJ",1553950825919254529,2022-08-01 03:48:42,0,@FoxNews When is President #Biden getting vaccinated for #MonkeypoxVirus ? #vaccine #Monkeypox,"[{'text': 'Biden', 'indices': [27, 33]}, {'text': 'MonkeypoxVirus', 'indices': [57, 72]}, {'text': 'vaccine', 'indices': [75, 83]}, {'text': 'Monkeypox', 'indices': [84, 94]}]"
2504,Anamoravë,1553950853647802368,2022-08-01 03:48:49,0,"Kosova Police has started implementing the reciprocity measures with #Serbia.

As mentioned by Kosova gov't, as long as roads are blocked by Serbian extremists, Kosova will implement those reciprocity measures. https://t.co/cmraB3MarR","[{'text': 'Serbia', 'indices': [69, 76]}]"
2505,,1553950869678325761,2022-08-01 03:48:52,0,League of #SocialDemocrats in #HongKong Accused of Being a “#Cult” https://t.co/KB4eKwgzyA The last active pro-democracy group in HK is under attack. Few have noticed the skillful use of the “cult” narrative against it.#China,"[{'text': 'SocialDemocrats', 'indices': [10, 26]}, {'text': 'HongKong', 'indices': [30, 39]}, {'text': 'Cult', 'indices': [60, 65]}, {'text': 'China', 'indices': [219, 225]}]"
2506,Barcelona,1553950880256360449,2022-08-01 03:48:55,3,"Gold Price Forecast: XAU/USD pares biggest weekly gain since March near $1,750, US PMIs eyed – by @anilpanchal7

https://t.co/KchIOjY6f1

 #Gold #XAUUSD #Fed #NFP #China","[{'text': 'Gold', 'indices': [139, 144]}, {'text': 'XAUUSD', 'indices': [145, 152]}, {'text': 'Fed', 'indices': [153, 157]}, {'text': 'NFP', 'indices': [158, 162]}, {'text': 'China', 'indices': [163, 169]}]"
2507,"Amsterdam, NL",1553950881934082048,2022-08-01 03:48:55,0,"I SUPPORT UKRAINE 🇺🇦

STOP THE WAR

#SlavaUkraini #StopRussia #StopPutin #PutinWarCriminal #NFT #NFTCommunity #LGBTQ #nftcollector #cryptoartist #NFTs #wezenaar #rickwezenaar https://t.co/0blmH6l8HH","[{'text': 'SlavaUkraini', 'indices': [36, 49]}, {'text': 'StopRussia', 'indices': [50, 61]}, {'text': 'StopPutin', 'indices': [62, 72]}, {'text': 'PutinWarCriminal', 'indices': [73, 90]}, {'text': 'NFT', 'indices': [91, 95]}, {'text': 'NFTCommunity', 'indices': [96, 109]}, {'text': 'LGBTQ', 'indices': [110, 116]}, {'text': 'nftcollector', 'indices': [117, 130]}, {'text': 'cryptoartist', 'indices': [131, 144]}, {'text': 'NFTs', 'indices': [145, 150]}, {'text': 'wezenaar', 'indices': [151, 160]}, {'text': 'rickwezenaar', 'indices': [161, 174]}]"
2508,Atlanta,1553950884924645376,2022-08-01 03:48:56,0,$SMH $TSM $QQQ #Taiwan https://t.co/mby2VxyFKy,"[{'text': 'Taiwan', 'indices': [15, 22]}]"
2509,"Iringa, Tanzania",1553950896287059969,2022-08-01 03:48:59,1,"In a banned tweet, a top state-media commentator reportedly said China could 'forcibly dispel Pelosi's plane' and shoot it down if it flies to Taiwan #Taiwan https://t.co/a3MwaUymuc","[{'text': 'Taiwan', 'indices': [150, 157]}]"
2510,,1553950906688757760,2022-08-01 03:49:01,0,"Are Patrushev’s children British? 
They are not Russian anthropologically.  #putin https://t.co/KLHelk0qp0","[{'text': 'putin', 'indices': [76, 82]}]"
2511,,1553950940666990592,2022-08-01 03:49:09,0,"South Ukraine city pounded as Russia says Crimea navy HQ hit by drone
#conflict #putin #Russia #Ukraine
https://t.co/Uens37JRpc","[{'text': 'conflict', 'indices': [70, 79]}, {'text': 'putin', 'indices': [80, 86]}, {'text': 'Russia', 'indices': [87, 94]}, {'text': 'Ukraine', 'indices': [95, 103]}]"
2512,,1553950969502711809,2022-08-01 03:49:16,3,"I vote #Tzuyu of @JYPETWICE from #Taiwan for #100mostbeautifulfaces2022 @tccandler #tccandler #100faces2022 #thinkaboutzu #쯔위 #ツウィ #周子瑜 #子瑜 #TZUYU #จื่อวี #TzuyuDeservesBetter #WeLoveYouTZUYU #YesIamTzuyu #Tzuyu_Melody_Project 
https://t.co/Yi595qxPMg https://t.co/SuppT7BuAL","[{'text': 'Tzuyu', 'indices': [7, 13]}, {'text': 'Taiwan', 'indices': [33, 40]}, {'text': '100mostbeautifulfaces2022', 'indices': [45, 71]}, {'text': 'tccandler', 'indices': [83, 93]}, {'text': '100faces2022', 'indices': [94, 107]}, {'text': 'thinkaboutzu', 'indices': [108, 121]}, {'text': '쯔위', 'indices': [122, 125]}, {'text': 'ツウィ', 'indices': [126, 130]}, {'text': '周子瑜', 'indices': [131, 135]}, {'text': '子瑜', 'indices': [136, 139]}, {'text': 'TZUYU', 'indices': [140, 146]}, {'text': 'จื่อวี', 'indices': [147, 154]}, {'text': 'TzuyuDeservesBetter', 'indices': [155, 175]}, {'text': 'WeLoveYouTZUYU', 'indices': [176, 191]}, {'text': 'YesIamTzuyu', 'indices': [192, 204]}, {'text': 'Tzuyu_Melody_Project', 'indices': [205, 226]}]"
2513,Near Zagan,1553951013685678081,2022-08-01 03:49:27,0,"#China loves #HumanRights. They threaten to blow up a plane with a ultra mega hyper old fossil senior #US citizen,  #Pelosi 🤣 Be a man and take somebody of your size like #Putin or #AllahLuftoKillInsjaLaLa, and leave disabled mentally ill people (#USA and #EU) alone! #Biden","[{'text': 'China', 'indices': [0, 6]}, {'text': 'HumanRights', 'indices': [13, 25]}, {'text': 'US', 'indices': [102, 105]}, {'text': 'Pelosi', 'indices': [116, 123]}, {'text': 'Putin', 'indices': [171, 177]}, {'text': 'AllahLuftoKillInsjaLaLa', 'indices': [181, 205]}, {'text': 'USA', 'indices': [247, 251]}, {'text': 'EU', 'indices': [256, 259]}, {'text': 'Biden', 'indices': [268, 274]}]"
2514,,1553951065896361984,2022-08-01 03:49:39,1,"There must be peace and understanding sometime
Strong winds of promise that will blow away
The doubt and fear... #StopWarRussia #WARINUKRAINE #Ukrania #UkraineWar #UkraineRussia #elvis #Russia https://t.co/JfMVm45uGz https://t.co/4tGShWWm2r","[{'text': 'StopWarRussia', 'indices': [113, 127]}, {'text': 'WARINUKRAINE', 'indices': [128, 141]}, {'text': 'Ukrania', 'indices': [142, 150]}, {'text': 'UkraineWar', 'indices': [151, 162]}, {'text': 'UkraineRussia', 'indices': [163, 177]}, {'text': 'elvis', 'indices': [178, 184]}, {'text': 'Russia', 'indices': [185, 192]}]"
2515,,1553951087589195777,2022-08-01 03:49:44,1,"If I can dream of a better land
Where all my brothers walk hand in hand
Tell me why, can't my dream come true... #StopWarRussia #WARINUKRAINE #Ukrania #UkraineWar #UkraineRussia #elvis #Russia https://t.co/JfMVm45uGz","[{'text': 'StopWarRussia', 'indices': [113, 127]}, {'text': 'WARINUKRAINE', 'indices': [128, 141]}, {'text': 'Ukrania', 'indices': [142, 150]}, {'text': 'UkraineWar', 'indices': [151, 162]}, {'text': 'UkraineRussia', 'indices': [163, 177]}, {'text': 'elvis', 'indices': [178, 184]}, {'text': 'Russia', 'indices': [185, 192]}]"
2516,"Charsadda, Pakistan",1553951115422490625,2022-08-01 03:49:51,0,@voguemagazine continues its propaganda and shilling for empire. These are embarrassing and tone deaf to say the least. The practiced fake expressions is just icing. #Zelensky https://t.co/dlr6n2QPwl,"[{'text': 'Zelensky', 'indices': [166, 175]}]"
2517,San Francisco,1553951128600989696,2022-08-01 03:49:54,0,Don't Defer to Karine!🤪🤪#johnkirby #karinejeanpierre #JoeBiden #biden https://t.co/WBIhb7OCGF via @YouTube,"[{'text': 'johnkirby', 'indices': [24, 34]}, {'text': 'karinejeanpierre', 'indices': [35, 52]}, {'text': 'JoeBiden', 'indices': [53, 62]}, {'text': 'biden', 'indices': [63, 69]}]"
2518,,1553951129964351488,2022-08-01 03:49:55,0,not #BreakingNews! not #rightnow.  #twitter is a tool of #communist #china! #twitter hates #women.,"[{'text': 'BreakingNews', 'indices': [4, 17]}, {'text': 'rightnow', 'indices': [23, 32]}, {'text': 'twitter', 'indices': [35, 43]}, {'text': 'communist', 'indices': [57, 67]}, {'text': 'china', 'indices': [68, 74]}, {'text': 'twitter', 'indices': [76, 84]}, {'text': 'women', 'indices': [91, 97]}]"
2519,Olympia WA,1553951138264727553,2022-08-01 03:49:57,0,"#Putin is insane criminal and enemy of his own people Navalny review – shocking documentary of a Russian poisoning that #Putin ordered https://t.co/lOCteJjQYh
#StopRussianAggression #stopputin #stoprussia #WarCrimes #StandWithUkraine️ https://t.co/d8rquI9Oc0","[{'text': 'Putin', 'indices': [0, 6]}, {'text': 'Putin', 'indices': [120, 126]}, {'text': 'StopRussianAggression', 'indices': [159, 181]}, {'text': 'stopputin', 'indices': [182, 192]}, {'text': 'stoprussia', 'indices': [193, 204]}, {'text': 'WarCrimes', 'indices': [205, 215]}, {'text': 'StandWithUkraine️', 'indices': [216, 234]}]"
2520,,1553951151585910784,2022-08-01 03:50:00,52,"#Russia has lost at least 5,010 vehicles and other pieces of heavy equipment since the start of the full-scale invasion of #Ukraine, reports the analytical project Oryx. 

Ukraine's losses are estimated at 1,386 units. https://t.co/9HDyxB0i2o","[{'text': 'Russia', 'indices': [0, 7]}, {'text': 'Ukraine', 'indices': [123, 131]}]"
2521,"Philadelphia, PA",1553951154186379264,2022-08-01 03:50:00,0,"@RepMTG I know that you are seriously worried about Joe's health.  Not because you care about Joe, but you don't want two years of Kamala, wearing Blue and using the pronouns she/her.

He just needs some Jewish Penicillin.  No lasers are involved.

#TooEasy
#Biden 
#ChickenNoodleSoup","[{'text': 'TooEasy', 'indices': [249, 257]}, {'text': 'Biden', 'indices': [258, 264]}, {'text': 'ChickenNoodleSoup', 'indices': [266, 284]}]"
2522,Singapore,1553951159840153600,2022-08-01 03:50:02,0,"@AmbQinGang There's absolutely no legitimacy to claim ROC #Taiwan as part of PRC #China. Before PRC is formed in 1949, ROC governs the whole CN from 1912. #CCP usurped mainland CN from ROC in 1949 to form PRC. So by all forms n definitions, TW remains ROC's. TW is never part of PRC.
#Pelosi","[{'text': 'Taiwan', 'indices': [58, 65]}, {'text': 'China', 'indices': [81, 87]}, {'text': 'CCP', 'indices': [155, 159]}, {'text': 'Pelosi', 'indices': [284, 291]}]"
2523,,1553951162541510656,2022-08-01 03:50:02,0,"Pergi Fuck Yourself, Putin!
(Malay)

#IStandWithUkraine #Ukraine #StopPutin #RussiaInvadedUkraine","[{'text': 'IStandWithUkraine', 'indices': [37, 55]}, {'text': 'Ukraine', 'indices': [56, 64]}, {'text': 'StopPutin', 'indices': [65, 75]}, {'text': 'RussiaInvadedUkraine', 'indices': [76, 97]}]"
2524,,1553951163745275906,2022-08-01 03:50:03,0,"timeframe:       04:00 - 05:00
gas delivered:   13’073’372[kWh] (=17.76% of regular capacity)
change per hour: +0.03%
#nordstream #russia #gasstop","[{'text': 'nordstream', 'indices': [118, 129]}, {'text': 'russia', 'indices': [130, 137]}, {'text': 'gasstop', 'indices': [138, 146]}]"
2525,"Taipei, Taiwan",1553951164383006720,2022-08-01 03:50:03,1,"#Taiwan’s #MediaTek and Intel to develop digital TV, WiFi chips
https://t.co/b2O3QQrWDA https://t.co/3fDc6ssdNz","[{'text': 'Taiwan', 'indices': [0, 7]}, {'text': 'MediaTek', 'indices': [10, 19]}]"
2526,Australia,1553951168459571201,2022-08-01 03:50:04,0,"House Speaker #NancyPelosi confirmed on July 31 that she’s heading to Asia this week to visit four countries but made no mention of #Taiwan.

https://t.co/8BVmApkICW via @epochtimes","[{'text': 'NancyPelosi', 'indices': [14, 26]}, {'text': 'Taiwan', 'indices': [132, 139]}]"
2527,,1553951180417548289,2022-08-01 03:50:07,0,not #BreakingNews! not #rightnow.  #twitter is a tool of #communist #china! #twitter hates #blackwomen.,"[{'text': 'BreakingNews', 'indices': [4, 17]}, {'text': 'rightnow', 'indices': [23, 32]}, {'text': 'twitter', 'indices': [35, 43]}, {'text': 'communist', 'indices': [57, 67]}, {'text': 'china', 'indices': [68, 74]}, {'text': 'twitter', 'indices': [76, 84]}, {'text': 'blackwomen', 'indices': [91, 102]}]"
2528,,1553951184540602368,2022-08-01 03:50:08,0,"New Zealand will continue to cooperate with 'more assertive' China, Ardern says

#CHINA

https://t.co/Bil7GLQrJF","[{'text': 'CHINA', 'indices': [81, 87]}]"
2529,Axo:LOTL,1553951190207107072,2022-08-01 03:50:09,0,"We're an amazing 1.19 Mc server for both java and Bedrock, full CROSSPLAY and modded come check us out

#mcserver #Minecraft #MCServer #Minecraftbuilds #MinecraftServer #jhopeAtLollapalooza #Serbia #BLACKPINK #NATO #WEuro2022Final #TREASUREinBANGKOK #itscomehome","[{'text': 'mcserver', 'indices': [104, 113]}, {'text': 'Minecraft', 'indices': [114, 124]}, {'text': 'MCServer', 'indices': [125, 134]}, {'text': 'Minecraftbuilds', 'indices': [135, 151]}, {'text': 'MinecraftServer', 'indices': [152, 168]}, {'text': 'jhopeAtLollapalooza', 'indices': [169, 189]}, {'text': 'Serbia', 'indices': [190, 197]}, {'text': 'BLACKPINK', 'indices': [198, 208]}, {'text': 'NATO', 'indices': [209, 214]}, {'text': 'WEuro2022Final', 'indices': [215, 230]}, {'text': 'TREASUREinBANGKOK', 'indices': [231, 249]}, {'text': 'itscomehome', 'indices': [250, 262]}]"
2530,Singapore,1553951190748082176,2022-08-01 03:50:09,0,"@AmbQinGang @POTUS There's absolutely no legitimacy to claim ROC #Taiwan as part of PRC #China. Before PRC is formed in 1949, ROC governs the whole CN from 1912. #CCP usurped mainland CN from ROC in 1949 to form PRC. So by all forms n definitions, TW remains ROC's. TW is never part of PRC.
#Pelosi","[{'text': 'Taiwan', 'indices': [65, 72]}, {'text': 'China', 'indices': [88, 94]}, {'text': 'CCP', 'indices': [162, 166]}, {'text': 'Pelosi', 'indices': [291, 298]}]"
2531,,1553951197823995905,2022-08-01 03:50:11,1,"Rest easy now our heroic #AzovstalDefenders, blessings on your brave hearts forever. Each woman and man  of #Azovstal bravely defended #Ukraine with their lives.
We will never forget you or your endless sacrifices.🕯🕊🤍 https://t.co/basO0JkEKx","[{'text': 'AzovstalDefenders', 'indices': [25, 43]}, {'text': 'Azovstal', 'indices': [108, 117]}, {'text': 'Ukraine', 'indices': [135, 143]}]"
2532,Olympia WA,1553951202320080896,2022-08-01 03:50:12,0,"#Putin  insane criminal and enemy of his own people Navalny review – shocking documentary of a Russian poisoning that #Putin ordered https://t.co/lOCteJjQYh
#StopRussianAggression #stopputin #stoprussia #WarCrimes #StandWithUkraine️ https://t.co/d8rquI9Oc0","[{'text': 'Putin', 'indices': [0, 6]}, {'text': 'Putin', 'indices': [118, 124]}, {'text': 'StopRussianAggression', 'indices': [157, 179]}, {'text': 'stopputin', 'indices': [180, 190]}, {'text': 'stoprussia', 'indices': [191, 202]}, {'text': 'WarCrimes', 'indices': [203, 213]}, {'text': 'StandWithUkraine️', 'indices': [214, 232]}]"
2533,,1553951225212813316,2022-08-01 03:50:17,0,not #BreakingNews! not #rightnow.  #twitter is a tool of #communist #china! #twitter hates #america.,"[{'text': 'BreakingNews', 'indices': [4, 17]}, {'text': 'rightnow', 'indices': [23, 32]}, {'text': 'twitter', 'indices': [35, 43]}, {'text': 'communist', 'indices': [57, 67]}, {'text': 'china', 'indices': [68, 74]}, {'text': 'twitter', 'indices': [76, 84]}, {'text': 'america', 'indices': [91, 99]}]"
2534,,1553951256447688705,2022-08-01 03:50:25,0,"Communist scourges

Medical Dictatorship in #China, Jinan, Shandong Province

Citizens are forced to kneel while scanning a code about the status of vaccination https://t.co/h8gAttcM1C","[{'text': 'China', 'indices': [44, 50]}]"
2535,,1553951287208706053,2022-08-01 03:50:32,0,not #BreakingNews! not #rightnow.  #twitter is a tool of #communist #china! #twitter hates #americans.,"[{'text': 'BreakingNews', 'indices': [4, 17]}, {'text': 'rightnow', 'indices': [23, 32]}, {'text': 'twitter', 'indices': [35, 43]}, {'text': 'communist', 'indices': [57, 67]}, {'text': 'china', 'indices': [68, 74]}, {'text': 'twitter', 'indices': [76, 84]}, {'text': 'americans', 'indices': [91, 101]}]"
2536,Beijing,1553951329499766784,2022-08-01 03:50:42,0,"#China's first homegrown large passenger aircraft to be delivered for commercial use, the C919, has completed its test flight for airworthiness certification, its developer, the Commercial Aircraft Corporation of China (#COMAC), announced on Monday. https://t.co/nGIVtOvWuf","[{'text': 'China', 'indices': [0, 6]}, {'text': 'COMAC', 'indices': [220, 226]}]"
2537,"Guwahati, India",1553951376559988736,2022-08-01 03:50:53,3,"So far, #Ukraine has liberated 44 villages and towns in the #Kherson oblast in a clear demonstration that the weapons supplied by the west have had an impact https://t.co/VEXn0g0fZh","[{'text': 'Ukraine', 'indices': [8, 16]}, {'text': 'Kherson', 'indices': [60, 68]}]"
2538,Hongkong,1553951394121494530,2022-08-01 03:50:58,0,"Despite temporary contraction in manufacturing sectors, experts projected that #China's economy is on track to post a steady rebound in the second half, as more supportive policies will be put in place to boost demand, stabilize #employment and bolster the #real economy's growth. https://t.co/m4InvIGLbW","[{'text': 'China', 'indices': [79, 85]}, {'text': 'employment', 'indices': [229, 240]}, {'text': 'real', 'indices': [257, 262]}]"
2539,@MaskAreUseles,1553951400299831296,2022-08-01 03:50:59,0,"@XHNews Yes the US #President has the bioweapon called #ChinaVirus 

#China are murderers","[{'text': 'President', 'indices': [19, 29]}, {'text': 'ChinaVirus', 'indices': [55, 66]}, {'text': 'China', 'indices': [69, 75]}]"
2540,universe center,1553951402447491072,2022-08-01 03:51:00,0,@JackPosobiec where is #NancyPelosi  @SpeakerPelosi  #Pelosi ? we are waiting for you to the  #Chinese  #Taiwan 🇨🇳  https://t.co/g2UFpv5FWP,"[{'text': 'NancyPelosi', 'indices': [23, 35]}, {'text': 'Pelosi', 'indices': [53, 60]}, {'text': 'Chinese', 'indices': [94, 102]}, {'text': 'Taiwan', 'indices': [104, 111]}]"
2541,,1553951434730885121,2022-08-01 03:51:07,42,USA could NUKE CHINA into the Stone Age within 7 minutes. WTF are our politicians cowing to the CCP? Bribes or Blackmail? #Taiwan #CCP,"[{'text': 'Taiwan', 'indices': [122, 129]}, {'text': 'CCP', 'indices': [130, 134]}]"
2542,,1553951443425656832,2022-08-01 03:51:09,0,not #BreakingNews! not #rightnow.  #twitter is a tool of #communist #china! #twitter hates #democracy.,"[{'text': 'BreakingNews', 'indices': [4, 17]}, {'text': 'rightnow', 'indices': [23, 32]}, {'text': 'twitter', 'indices': [35, 43]}, {'text': 'communist', 'indices': [57, 67]}, {'text': 'china', 'indices': [68, 74]}, {'text': 'twitter', 'indices': [76, 84]}, {'text': 'democracy', 'indices': [91, 101]}]"
2543,Tokyo,1553951444977324032,2022-08-01 03:51:10,15,"Long before #Russia invaded #Ukraine, the Kremlin was building a network of secret agents to smooth its path. A @Reuters investigation shows the infiltration went far deeper than has been acknowledged.
@saitomri @m_tsvetkova
https://t.co/PT8jtc1v7y","[{'text': 'Russia', 'indices': [12, 19]}, {'text': 'Ukraine', 'indices': [28, 36]}]"
2544,Earth.,1553951448739811329,2022-08-01 03:51:11,0,"#WarDay 7623: West prepares PLUNDER in post-war #Ukraine. Govts/corps met in Switzerland in July to plan series of harsh neolib policies: cut labor laws, “open markets,” drop tariffs, dereg industries, &amp; sell state-owned enterprises to private investors.  https://t.co/CEYF0qp2ba","[{'text': 'WarDay', 'indices': [0, 7]}, {'text': 'Ukraine', 'indices': [48, 56]}]"
2545,,1553951462476189698,2022-08-01 03:51:14,0,"L.D.: The fact that Kosovo imposes a national identity and license plate requirement on Serbs in the country is ethnic discrimination. Tensioned relations were tempered when Kosovo delayed the bill by one month.
#Ukrania #Russia #USA #China #Sweden #Finland #Kosova #Serbia","[{'text': 'Ukrania', 'indices': [212, 220]}, {'text': 'Russia', 'indices': [221, 228]}, {'text': 'USA', 'indices': [229, 233]}, {'text': 'China', 'indices': [234, 240]}, {'text': 'Sweden', 'indices': [241, 248]}, {'text': 'Finland', 'indices': [249, 257]}, {'text': 'Kosova', 'indices': [258, 265]}, {'text': 'Serbia', 'indices': [266, 273]}]"
2546,,1553951478989131776,2022-08-01 03:51:18,2,"Now this is my animation. 

Here’s is breakdown for the Spider-Man animation. By auto desk maya 

My Animation
#animation #SpiderMan #3dart #3D #3Danimation #marvel #jhopeAtLollapalooza #Serbia #BLACKPINK #NATO #itscomehome https://t.co/yTrfxzdEH8","[{'text': 'animation', 'indices': [111, 121]}, {'text': 'SpiderMan', 'indices': [122, 132]}, {'text': '3dart', 'indices': [133, 139]}, {'text': '3D', 'indices': [140, 143]}, {'text': '3Danimation', 'indices': [144, 156]}, {'text': 'marvel', 'indices': [157, 164]}, {'text': 'jhopeAtLollapalooza', 'indices': [165, 185]}, {'text': 'Serbia', 'indices': [186, 193]}, {'text': 'BLACKPINK', 'indices': [194, 204]}, {'text': 'NATO', 'indices': [205, 210]}, {'text': 'itscomehome', 'indices': [211, 223]}]"
2547,"Alabama, USA",1553951487272914945,2022-08-01 03:51:20,6,"Russia is a rogue, terrorist nation. Glory to Ukraine. Glory to the heroes. Ukraine will defeat them.
#UkraineWillWin 
#RussiaIsATerroristState https://t.co/6HetY51HT4","[{'text': 'UkraineWillWin', 'indices': [102, 117]}, {'text': 'RussiaIsATerroristState', 'indices': [119, 143]}]"
2548,,1553951510819897344,2022-08-01 03:51:25,1,"‘India’s Military Imports Witnessing Steady Decline’ 
@TeamJkac #MondayMotivaton #news #NewsUpdate #AmberHeardIsALiar #Serbia #IndianArmy #itscomehome #India4CWG2022 #TREASURE @AmarUjalaNews #HarryStylesPortugal #AzadiKaAmritMahotsav https://t.co/yNffal8mr6","[{'text': 'MondayMotivaton', 'indices': [64, 80]}, {'text': 'news', 'indices': [81, 86]}, {'text': 'NewsUpdate', 'indices': [87, 98]}, {'text': 'AmberHeardIsALiar', 'indices': [99, 117]}, {'text': 'Serbia', 'indices': [118, 125]}, {'text': 'IndianArmy', 'indices': [126, 137]}, {'text': 'itscomehome', 'indices': [138, 150]}, {'text': 'India4CWG2022', 'indices': [151, 165]}, {'text': 'TREASURE', 'indices': [166, 175]}, {'text': 'HarryStylesPortugal', 'indices': [191, 211]}, {'text': 'AzadiKaAmritMahotsav', 'indices': [212, 233]}]"
2549,"Geneva, Switzerland",1553951577991712771,2022-08-01 03:51:41,0,"Master Class in #Ekaterinburg #Russia
Theme: Restoring volume and harmony with #Swissfiller #Hyamax
Speaker: Sitora Okushko
a plastic surgeon,#dermatologist,#physiotherapist. A famous trainer in Laser and injection methods.
Sitora introduced products and their #injection on site. https://t.co/cbHvCYjauz","[{'text': 'Ekaterinburg', 'indices': [16, 29]}, {'text': 'Russia', 'indices': [30, 37]}, {'text': 'Swissfiller', 'indices': [79, 91]}, {'text': 'Hyamax', 'indices': [92, 99]}, {'text': 'dermatologist', 'indices': [142, 156]}, {'text': 'physiotherapist', 'indices': [157, 173]}, {'text': 'injection', 'indices': [261, 271]}]"
2550,"Dunedin City, New Zealand",1553951637940883456,2022-08-01 03:51:56,0,This scares me. We need a leader who stands up against #china not a leader who wants to lie down with them and cuddle. #soft #nzpol #commie https://t.co/H1QEYS3n9Y,"[{'text': 'china', 'indices': [55, 61]}, {'text': 'soft', 'indices': [119, 124]}, {'text': 'nzpol', 'indices': [125, 131]}, {'text': 'commie', 'indices': [132, 139]}]"
2551,,1553951665258217476,2022-08-01 03:52:02,0,"Overall, Old Country Surprises does a remarkable job of advocating for a culture currently under dire threat, preserving tales and traditions from the people of Ukraine in storytelling form. This is an unmissable read that I recommend to all. #Ukraine, #family Saga Like this? https://t.co/MLzyvKNwjb","[{'text': 'Ukraine', 'indices': [243, 251]}, {'text': 'family', 'indices': [253, 260]}]"
2552,the world ,1553951672392904705,2022-08-01 03:52:04,0,"Stand with Ukraine

#cialis #viagra
#Pfizer #Putin #Ukraine #RussianArmy #russiaisaterrorisstate #Russia #UkraineWar #Ukrainian #USA #war #Donbass https://t.co/vyncNoaPb3","[{'text': 'cialis', 'indices': [20, 27]}, {'text': 'viagra', 'indices': [28, 35]}, {'text': 'Pfizer', 'indices': [36, 43]}, {'text': 'Putin', 'indices': [44, 50]}, {'text': 'Ukraine', 'indices': [51, 59]}, {'text': 'RussianArmy', 'indices': [60, 72]}, {'text': 'russiaisaterrorisstate', 'indices': [73, 96]}, {'text': 'Russia', 'indices': [97, 104]}, {'text': 'UkraineWar', 'indices': [105, 116]}, {'text': 'Ukrainian', 'indices': [117, 127]}, {'text': 'USA', 'indices': [128, 132]}, {'text': 'war', 'indices': [133, 137]}, {'text': 'Donbass', 'indices': [138, 146]}]"
2553,Beijing,1553951690847621121,2022-08-01 03:52:08,10,The dangers of warning about zero COVID’s impacts in #China… “China Analyst Hong Hao Has Social Media Accounts Frozen”…  https://t.co/5v89W9GFPA,"[{'text': 'China', 'indices': [53, 59]}]"
