,location,tweetid,timestamp,retweetcount,text,hashtags
3332,"Redmond, WA",1553965610895228930,2022-08-01 04:47:27,0,@Tosca225 @Jill29399606 #BlueCrew FollowBack please.,"[{'text': 'BlueCrew', 'indices': [24, 33]}]"
3333,Albo IS  PM ⛱ 🥳 🍹,1553965612543918083,2022-08-01 04:47:27,0,"@MrKovalenko I'm now wondering who else is on russian hit list.

#RussiaIsATerroristState","[{'text': 'RussiaIsATerroristState', 'indices': [65, 89]}]"
3334,,1553965615244648448,2022-08-01 04:47:28,0,"@POTUS Joint Committee on Taxation (JCT) that showed that taxes will increase in calendar year 2023 for everyone under the #Biden ""Inflation Reduction Act"" plan except those making between $10,000 and $30,000 per year. Go #BidenRecession","[{'text': 'Biden', 'indices': [123, 129]}, {'text': 'BidenRecession', 'indices': [222, 237]}]"
3335,,1553965648987840512,2022-08-01 04:47:36,0,"🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
🕊🕊🕊🕊🕊

#peace 
#ukraine 
#peaceforukraine 
#prayforukraine
#nowarinukraine 
#stopwar 
#stoprussia 
#ウクライナに平和を 

From Japan with love. https://t.co/1derSdsFBj","[{'text': 'peace', 'indices': [18, 24]}, {'text': 'ukraine', 'indices': [26, 34]}, {'text': 'peaceforukraine', 'indices': [36, 52]}, {'text': 'prayforukraine', 'indices': [54, 69]}, {'text': 'nowarinukraine', 'indices': [70, 85]}, {'text': 'stopwar', 'indices': [87, 95]}, {'text': 'stoprussia', 'indices': [97, 108]}, {'text': 'ウクライナに平和を', 'indices': [110, 120]}]"
3336,"Miami, Fl",1553965717887848449,2022-08-01 04:47:53,0,"@Gerashchenko_en #Ukraine responsible for #genocide against its own people, #hunger, #death, #bombing, #torture, and #economic collapse of its nation #WarCrimesbyUkraine #Z","[{'text': 'Ukraine', 'indices': [17, 25]}, {'text': 'genocide', 'indices': [42, 51]}, {'text': 'hunger', 'indices': [76, 83]}, {'text': 'death', 'indices': [85, 91]}, {'text': 'bombing', 'indices': [93, 101]}, {'text': 'torture', 'indices': [103, 111]}, {'text': 'economic', 'indices': [117, 126]}, {'text': 'WarCrimesbyUkraine', 'indices': [150, 169]}, {'text': 'Z', 'indices': [170, 172]}]"
3337,"Seattle, WA",1553965744441815040,2022-08-01 04:47:59,0,"#mustwatch But these aren’t #vaccines, which is why people do get #Covid with these #mRNA #genetherapy #experimental #injections. Famous last words. #Biden #BidenLies #BidenHasCovid https://t.co/71MBAq15Cc","[{'text': 'mustwatch', 'indices': [0, 10]}, {'text': 'vaccines', 'indices': [28, 37]}, {'text': 'Covid', 'indices': [66, 72]}, {'text': 'mRNA', 'indices': [84, 89]}, {'text': 'genetherapy', 'indices': [90, 102]}, {'text': 'experimental', 'indices': [103, 116]}, {'text': 'injections', 'indices': [117, 128]}, {'text': 'Biden', 'indices': [149, 155]}, {'text': 'BidenLies', 'indices': [156, 166]}, {'text': 'BidenHasCovid', 'indices': [167, 181]}]"
3338,,1553965820950319105,2022-08-01 04:48:17,1,"@ivanofarsky @blackintheempir Small details can often reveal a lot about a person.

3 years ago President Vladimir Putin gave an interview to a blind girl who gave him a small statue.

During the recent meeting with her defense minister she was seen on the president's table.
#Russia #Ukraine️ #Serbia #Putin https://t.co/VqTCkIsBIb","[{'text': 'Russia', 'indices': [276, 283]}, {'text': 'Ukraine️', 'indices': [284, 293]}, {'text': 'Serbia', 'indices': [294, 301]}, {'text': 'Putin', 'indices': [302, 308]}]"
3339,Lagos.,1553965821915009024,2022-08-01 04:48:17,0,"Uncountable goodness will happen to me this new Month 

Happy August Tweet.

God bless You.

#Serbia 
#BLACKPINK #Kosovo #BBNaija7  #TREASURE","[{'text': 'Serbia', 'indices': [93, 100]}, {'text': 'BLACKPINK', 'indices': [102, 112]}, {'text': 'Kosovo', 'indices': [113, 120]}, {'text': 'BBNaija7', 'indices': [121, 130]}, {'text': 'TREASURE', 'indices': [132, 141]}]"
3340,"Oxford, UK",1553965825173905408,2022-08-01 04:48:18,2,"🔳First #ship to leave #Ukraine as part of secure #grain corridor to set off at 8.30am today 

🔳#Sierra Leone-flagged cargo ship #Razoni will depart #Odessa for #Lebanon

🔳Interestingly Lebanon is chosen after the collapse of these grain silos at the weekend https://t.co/kxAoBy9iZl","[{'text': 'ship', 'indices': [7, 12]}, {'text': 'Ukraine', 'indices': [22, 30]}, {'text': 'grain', 'indices': [49, 55]}, {'text': 'Sierra', 'indices': [95, 102]}, {'text': 'Razoni', 'indices': [128, 135]}, {'text': 'Odessa', 'indices': [148, 155]}, {'text': 'Lebanon', 'indices': [160, 168]}]"
3341,,1553965830148444160,2022-08-01 04:48:19,0,#War appears imminent between #Serbia and #Kosovo https://t.co/QWbg0UrqLI,"[{'text': 'War', 'indices': [0, 4]}, {'text': 'Serbia', 'indices': [30, 37]}, {'text': 'Kosovo', 'indices': [42, 49]}]"
3342,Jaipur,1553965855918411776,2022-08-01 04:48:25,0,"Private College in India v/s Govt. College in Abroad 
VGLOBAL EDUCATION
+91 8239-979-979
https://t.co/vgn1g2bxJW
enquiry.vglobal@gmail.com
#mbbsabroad #uzbekistan #tashkent #neet #mbbs #mbbsstudent #doctor #mbbslife
#india #russia #education #study #doctor #medicine
#medical https://t.co/ocuI9tzvQL","[{'text': 'mbbsabroad', 'indices': [139, 150]}, {'text': 'uzbekistan', 'indices': [151, 162]}, {'text': 'tashkent', 'indices': [163, 172]}, {'text': 'neet', 'indices': [173, 178]}, {'text': 'mbbs', 'indices': [179, 184]}, {'text': 'mbbsstudent', 'indices': [185, 197]}, {'text': 'doctor', 'indices': [198, 205]}, {'text': 'mbbslife', 'indices': [206, 215]}, {'text': 'india', 'indices': [216, 222]}, {'text': 'russia', 'indices': [223, 230]}, {'text': 'education', 'indices': [231, 241]}, {'text': 'study', 'indices': [242, 248]}, {'text': 'doctor', 'indices': [249, 256]}, {'text': 'medicine', 'indices': [257, 266]}, {'text': 'medical', 'indices': [267, 275]}]"
3343,Ukraine,1553965853212827650,2022-08-01 04:48:25,1,"FROM THE FRONTLINE: For the war-weary soldiers serving on one of the deadliest frontlines in #Ukraine, Chila &amp; Bagira have proven an unexpected lifeline. But they are not fresh recruits nor new powerful weapons - they are puppies! https://t.co/flSaFI4GMp","[{'text': 'Ukraine', 'indices': [93, 101]}]"
3344,,1553965855167225862,2022-08-01 04:48:25,0,@AgeCase @Carol29675737 And #Russia and #Ukraine just signed a deal to trade grain to each other even though they're at war,"[{'text': 'Russia', 'indices': [28, 35]}, {'text': 'Ukraine', 'indices': [40, 48]}]"
3345,Saudi Arabia,1553965866722758657,2022-08-01 04:48:28,1,#BREAKING: #Turkey says first shipment of #Ukraine grain to leave #Odessa and head towards #Lebanon later today https://t.co/4Oigt7HewM https://t.co/q13TNkfBQP,"[{'text': 'BREAKING', 'indices': [0, 9]}, {'text': 'Turkey', 'indices': [11, 18]}, {'text': 'Ukraine', 'indices': [42, 50]}, {'text': 'Odessa', 'indices': [66, 73]}, {'text': 'Lebanon', 'indices': [91, 99]}]"
3346,India,1553965877904543744,2022-08-01 04:48:31,0,"#weekendlearning #weekendgoals #weekend 
Mr. Volodymyr Zelenskyy drawing. art by @sankarainfos
.
.
.
#zeteam #zelenskiy #ze #official #zekomanda #zelensky #zetime #ukraine #kvartal #ztzaze #followforfollowback #president #kyiv #ins…https://t.co/pBASjLQkET https://t.co/D7UJO2zlew","[{'text': 'weekendlearning', 'indices': [0, 16]}, {'text': 'weekendgoals', 'indices': [17, 30]}, {'text': 'weekend', 'indices': [31, 39]}, {'text': 'zeteam', 'indices': [101, 108]}, {'text': 'zelenskiy', 'indices': [109, 119]}, {'text': 'ze', 'indices': [120, 123]}, {'text': 'official', 'indices': [124, 133]}, {'text': 'zekomanda', 'indices': [134, 144]}, {'text': 'zelensky', 'indices': [145, 154]}, {'text': 'zetime', 'indices': [155, 162]}, {'text': 'ukraine', 'indices': [163, 171]}, {'text': 'kvartal', 'indices': [172, 180]}, {'text': 'ztzaze', 'indices': [181, 188]}, {'text': 'followforfollowback', 'indices': [189, 209]}, {'text': 'president', 'indices': [210, 220]}, {'text': 'kyiv', 'indices': [221, 226]}, {'text': 'ins', 'indices': [227, 231]}]"
3347,,1553965893100650496,2022-08-01 04:48:34,1,"#russiaisaterrorisstate hate is not enough, revenge will be our mission","[{'text': 'russiaisaterrorisstate', 'indices': [0, 23]}]"
3348,Україна,1553965908674203648,2022-08-01 04:48:38,0,Remember #russiaisaterrorisstate!,"[{'text': 'russiaisaterrorisstate', 'indices': [9, 32]}]"
3349,"Riverside, CA",1553965931163820033,2022-08-01 04:48:43,0,"@DashDobrofsky Well, in all fairness. #biden is moving like an 89 year old man!😂","[{'text': 'biden', 'indices': [38, 44]}]"
3350,Serbia,1553965951321784320,2022-08-01 04:48:48,0,"Hearing undiscribable sobbing and crying. I will never forget that scene. A young soldier sitting underneath the tree in his uniform, screaming and crying in this peaceful little village. I don't remember anyone coming back from #Kosovo and bragging about how many they have","[{'text': 'Kosovo', 'indices': [229, 236]}]"
3351,"København, Danmark",1553965964756230144,2022-08-01 04:48:51,0,@RALee85 Beautiful. #Russia #PutinWarCriminal,"[{'text': 'Russia', 'indices': [20, 27]}, {'text': 'PutinWarCriminal', 'indices': [28, 45]}]"
3352,The World of Pure Imagination,1553965996171399168,2022-08-01 04:48:59,0,@AZ_Brittney @Perry07Perry Followed 💙 #BlueCrew,"[{'text': 'BlueCrew', 'indices': [38, 47]}]"
3353,,1553966025514926081,2022-08-01 04:49:06,1,"A Ukrainian serviceman prepares for his duty inside a bomb shelter at the frontline in Kharkiv region, Ukraine.
July 23, 2022

#ukraine #russia #invasion #war #conflict #kharkiv #харків #bed #photography #documentaryphotography https://t.co/ZqkCY5i23z","[{'text': 'ukraine', 'indices': [127, 135]}, {'text': 'russia', 'indices': [136, 143]}, {'text': 'invasion', 'indices': [144, 153]}, {'text': 'war', 'indices': [154, 158]}, {'text': 'conflict', 'indices': [159, 168]}, {'text': 'kharkiv', 'indices': [169, 177]}, {'text': 'харків', 'indices': [178, 185]}, {'text': 'bed', 'indices': [186, 190]}, {'text': 'photography', 'indices': [191, 203]}, {'text': 'documentaryphotography', 'indices': [204, 227]}]"
3354,,1553966030724239361,2022-08-01 04:49:07,0,"Blinken was in Kosovo on Wednesday, yesterday the problems started. Feeling the American Footprint  #Kosovo #Taiwan #Russia #NATO #Poetin #Trump #Jesus","[{'text': 'Kosovo', 'indices': [100, 107]}, {'text': 'Taiwan', 'indices': [108, 115]}, {'text': 'Russia', 'indices': [116, 123]}, {'text': 'NATO', 'indices': [124, 129]}, {'text': 'Poetin', 'indices': [130, 137]}, {'text': 'Trump', 'indices': [138, 144]}, {'text': 'Jesus', 'indices': [145, 151]}]"
3355,"Benin-City, Nigeria",1553966046167662594,2022-08-01 04:49:11,0,"Are you ready for this encounter with @modellahgift on August 2nd, who will be taking us on a deep dive into the world of model and fashion? Don't pass this up for ANY reason.

Tesa Radio can be downloaded by clicking the link in the bio. #tesaradio #tesamedia #Kosovo https://t.co/yPtFUqulhR","[{'text': 'tesaradio', 'indices': [239, 249]}, {'text': 'tesamedia', 'indices': [250, 260]}, {'text': 'Kosovo', 'indices': [261, 268]}]"
3356,,1553966089117343746,2022-08-01 04:49:21,27,"Faces of war in the 28th Knights of the Winter Campaign Separate Mechanized Brigade  

No matter how difficult the task, Ukrainian soldiers will never allow the Russian occupiers to enslave Ukraine.

Photo: Operational Command South
#ArmUkraineNow https://t.co/fSCpsyjaQJ","[{'text': 'ArmUkraineNow', 'indices': [233, 247]}]"
3357,,1553966123753807872,2022-08-01 04:49:29,1,"Misha Vacic, the initiator of the creation of the mural dedicated to Wagner's group in Belgrade, on the role of the Orchestra in the special operation:

""Wagner Group is on the front line of the liberation of cities from Nazism in #Ukraine.""
#Russia #Assange #Ecuador #Serbia https://t.co/c5VQ1efP51","[{'text': 'Ukraine', 'indices': [231, 239]}, {'text': 'Russia', 'indices': [242, 249]}, {'text': 'Assange', 'indices': [250, 258]}, {'text': 'Ecuador', 'indices': [259, 267]}, {'text': 'Serbia', 'indices': [268, 275]}]"
3358,"Salaspils, Baltics 🇪🇪🇱🇻🇱🇹🇪🇺",1553966121933479939,2022-08-01 04:49:29,0,"@UN @Chinamission2un One thing is sure. Pussilanimity @UN to be continued, genocide against #Uighurs and #RussianWarCrimes to be appeased...","[{'text': 'Uighurs', 'indices': [92, 100]}, {'text': 'RussianWarCrimes', 'indices': [105, 122]}]"
3359,"Strasbourg, France",1553966144633069568,2022-08-01 04:49:34,0,"@KyivIndependent Russia is not a terrorist state. Russia has been turned by its government (led by an insane despot and his ilk and puppets) into a terrorist state with genocidal intent. 
#StandWithUkraine https://t.co/EKYcJNO7Sh","[{'text': 'StandWithUkraine', 'indices': [188, 205]}]"
3360,"Nordrhein-Westfalen, Deutschla",1553966159527026690,2022-08-01 04:49:38,1,"💙💛💙💛💙💛

#Ukraine️ is everywhere 🇺🇦🇪🇺🇺🇦🇪🇺🇺🇦🇪🇺 #StandWithUkraine️ #Peace is our only #chance @Bundeskanzler @SWagenknecht @Pontifex_de @vonderleyen 💥☮️💥☮️💥☮️ https://t.co/gPEB0dkAVB","[{'text': 'Ukraine️', 'indices': [8, 17]}, {'text': 'StandWithUkraine️', 'indices': [45, 63]}, {'text': 'Peace', 'indices': [64, 70]}, {'text': 'chance', 'indices': [83, 90]}]"
3361,,1553966193987444738,2022-08-01 04:49:46,7,"As the world focuses on #Ukraine, we urge the @UNGeneva not to forget #Tigray. This region has been cut off from the world. Demand unfettered access.

#EndTigraySiege

#TigrayCantWait

@EU_UNGeneva
@CanadaGeneva
@GermanyUNGeneva
@UKMissionGeneva
@BelgiumUNGeneva
@usmissiongeneva https://t.co/7zZ5NgGqPo","[{'text': 'Ukraine', 'indices': [24, 32]}, {'text': 'Tigray', 'indices': [70, 77]}, {'text': 'EndTigraySiege', 'indices': [151, 166]}, {'text': 'TigrayCantWait', 'indices': [168, 183]}]"
3362,,1553966265043193857,2022-08-01 04:50:03,0,"timeframe:       05:00 - 06:00
gas delivered:   13’070’093[kWh] (=17.75% of regular capacity)
change per hour: -0.03%
#nordstream #russia #gasstop","[{'text': 'nordstream', 'indices': [118, 129]}, {'text': 'russia', 'indices': [130, 137]}, {'text': 'gasstop', 'indices': [138, 146]}]"
3363,USA,1553966281010909184,2022-08-01 04:50:07,0,"FBI, Director Christopher Wray are in for a rude wake-up call over Hunter  #Biden investigation https://t.co/U0RbVH9ZYC","[{'text': 'Biden', 'indices': [75, 81]}]"
3364,,1553966288246112256,2022-08-01 04:50:09,0,"Listen. The most powerful arrival in Nikolaev 

Explosions were heard in different parts of the city. 

There is information that a fire started at the place of one of the blasts. 

#UkraineRussiaWar #UkraineWillWin #Ukraine #russiaisaterrorisstate #Mykolaiv https://t.co/tsaEvYTJKa","[{'text': 'UkraineRussiaWar', 'indices': [182, 199]}, {'text': 'UkraineWillWin', 'indices': [200, 215]}, {'text': 'Ukraine', 'indices': [216, 224]}, {'text': 'russiaisaterrorisstate', 'indices': [225, 248]}, {'text': 'Mykolaiv', 'indices': [249, 258]}]"
3365,"Dartford, Kent, UK",1553966343925407744,2022-08-01 04:50:22,0,"Trump
Johnson
Putin
 #LockThemAllUp 

#LockHimUp #Putin #BrexitShambles #Trump #KGB #CapitolAttack #Ukraine️ #GTTO #January6thHearing #BorisJohnson #FBPE 

Tees by Sillytees https://t.co/KSoR9p8G5W https://t.co/RMDyHFEjPH","[{'text': 'LockThemAllUp', 'indices': [21, 35]}, {'text': 'LockHimUp', 'indices': [38, 48]}, {'text': 'Putin', 'indices': [49, 55]}, {'text': 'BrexitShambles', 'indices': [56, 71]}, {'text': 'Trump', 'indices': [72, 78]}, {'text': 'KGB', 'indices': [79, 83]}, {'text': 'CapitolAttack', 'indices': [84, 98]}, {'text': 'Ukraine️', 'indices': [99, 108]}, {'text': 'GTTO', 'indices': [109, 114]}, {'text': 'January6thHearing', 'indices': [115, 133]}, {'text': 'BorisJohnson', 'indices': [134, 147]}, {'text': 'FBPE', 'indices': [148, 153]}]"
3366,"Tallinn, Eesti",1553966355119996929,2022-08-01 04:50:25,46,159th day since Russia invaded. Ukraine resists. Ukraine stands firmly #StandWithUkraine,"[{'text': 'StandWithUkraine', 'indices': [71, 88]}]"
3367,"Харьков, Украина Kharkov",1553966387638460416,2022-08-01 04:50:32,0,"Oleg #Sinegubov, head of the #Kharkiv Regional State Administration. The occupiers attacked the Saltiv district of the city of Kharkiv. As a result of the shelling, there are 2 victims #War_in_Ukraine https://t.co/2NBnjH2jx3","[{'text': 'Sinegubov', 'indices': [5, 15]}, {'text': 'Kharkiv', 'indices': [29, 37]}, {'text': 'War_in_Ukraine', 'indices': [185, 200]}]"
3368,"Ironton, OH",1553966409323003904,2022-08-01 04:50:37,0,"Y'all! 💙💙💙💙
I landed in twitter jail for 3 days this time! I promise I will follow all of you back as soon as I can! I love my new #BlueCrew family! Don't unfollow me, I will grab all of you","[{'text': 'BlueCrew', 'indices': [131, 140]}]"
3369,"Chicago North Burbs, IL",1553966421545287680,2022-08-01 04:50:40,0,"@Cocolh44 Hey hey hey!! 
Connect all the way!! 🙌🏽💙🤘🏼
#BlueCrew &amp; #Resister 
🌐🐳🌀🌊🌊💦💨〰️🦋🔀💙🌷
#StrongerTogether 🫂","[{'text': 'BlueCrew', 'indices': [53, 62]}, {'text': 'Resister', 'indices': [69, 78]}, {'text': 'StrongerTogether', 'indices': [94, 111]}]"
3370,Nigeria,1553966478113775617,2022-08-01 04:50:54,0,"Happy new month people....
#BBNaija7 #NATO #PAKvIND #GERENG #ArsenalWomen #Obidatti023 #TinubuShettima2023 #AtikuOkowa2023 #OBIDIENTS","[{'text': 'BBNaija7', 'indices': [27, 36]}, {'text': 'NATO', 'indices': [37, 42]}, {'text': 'PAKvIND', 'indices': [43, 51]}, {'text': 'GERENG', 'indices': [52, 59]}, {'text': 'ArsenalWomen', 'indices': [60, 73]}, {'text': 'Obidatti023', 'indices': [74, 86]}, {'text': 'TinubuShettima2023', 'indices': [87, 106]}, {'text': 'AtikuOkowa2023', 'indices': [107, 122]}, {'text': 'OBIDIENTS', 'indices': [123, 133]}]"
3371,Ukraine,1553966549576318976,2022-08-01 04:51:11,0,"The occupiers🇷🇺 are hitting #Kharkiv 🇺🇦, August 1, 2022
On the morning, the occupiers struck🔥 the #Saltiv district of #Kharkiv, two injured civilians. https://t.co/N0QETUqrJp","[{'text': 'Kharkiv', 'indices': [28, 36]}, {'text': 'Saltiv', 'indices': [98, 105]}, {'text': 'Kharkiv', 'indices': [118, 126]}]"
3372,,1553966558619357184,2022-08-01 04:51:13,0,"Good morning guys

Have a safe day! 

#Ukraine","[{'text': 'Ukraine', 'indices': [38, 46]}]"
3373,,1553966594367180803,2022-08-01 04:51:22,0,#Kosovo https://t.co/ygrJ0kvBwb via @MailOnline #ISIS #ISIL all #Democrats Hired Help #Syria now #Ukraine heros for poisoning Russian Soldier,"[{'text': 'Kosovo', 'indices': [0, 7]}, {'text': 'ISIS', 'indices': [48, 53]}, {'text': 'ISIL', 'indices': [54, 59]}, {'text': 'Democrats', 'indices': [64, 74]}, {'text': 'Syria', 'indices': [86, 92]}, {'text': 'Ukraine', 'indices': [97, 105]}]"
3374,Ukraine,1553966618950123522,2022-08-01 04:51:27,0,"#Ukraine’s Farmers Begin a Harvest Like No Other.
Farmers brave mines &amp;grapple with damaged equipment | #UniteWithUkraine 🇺🇦 https://t.co/thniUMmJRV","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'UniteWithUkraine', 'indices': [108, 125]}]"
3375,"Ottawa, Ontario",1553966619348635648,2022-08-01 04:51:28,0,"@ChrisCuomo The world needs to stop this! It's horrible and just devastating, my heart is with Ukrainians.Russia needs to be held accountable! #Ukraine️ #IStandWithUkraine #StopRussiaNOW #NATO #PutinWarCriminal 💙💛🙏🏻🇺🇦🕊️🤍 https://t.co/3bZL25aBEA","[{'text': 'Ukraine️', 'indices': [143, 152]}, {'text': 'IStandWithUkraine', 'indices': [153, 171]}, {'text': 'StopRussiaNOW', 'indices': [172, 186]}, {'text': 'NATO', 'indices': [187, 192]}, {'text': 'PutinWarCriminal', 'indices': [193, 210]}]"
3376,"Ukraine, Kyiv",1553966620598566913,2022-08-01 04:51:28,0,"Do you know why there is a possibility of China attacking #Taiwan and Serbia attacking #Kosovo? Because the aggressor - #Russia in 2014 did not receive a decent response from the democratic Western World for attacking Ukraine!
The aggressor-attacker must be punished","[{'text': 'Taiwan', 'indices': [58, 65]}, {'text': 'Kosovo', 'indices': [87, 94]}, {'text': 'Russia', 'indices': [120, 127]}]"
3377,Islamabad,1553966621328392192,2022-08-01 04:51:28,1,"#NewsUpdates 

#Russia pounds #Ukrainian port; #Putin announces global #maritime ambitions  
#pakustv #NYC #politics #RussiaUkraineWar #Mykolayiv #WW3 
https://t.co/RgdGRyg6jl","[{'text': 'NewsUpdates', 'indices': [0, 12]}, {'text': 'Russia', 'indices': [15, 22]}, {'text': 'Ukrainian', 'indices': [30, 40]}, {'text': 'Putin', 'indices': [47, 53]}, {'text': 'maritime', 'indices': [71, 80]}, {'text': 'pakustv', 'indices': [93, 101]}, {'text': 'NYC', 'indices': [102, 106]}, {'text': 'politics', 'indices': [107, 116]}, {'text': 'RussiaUkraineWar', 'indices': [117, 134]}, {'text': 'Mykolayiv', 'indices': [135, 145]}, {'text': 'WW3', 'indices': [146, 150]}]"
3378,"GILEAD, TX",1553966627359793152,2022-08-01 04:51:29,40,"🌊🇺🇸💙~ NEVER SURRENDER ~💙🇺🇸🌊

#BlueCrew #BlueTsunami #VoteBlueToSaveAmerica #Antifa #BLUEVOTERS #BlueWave https://t.co/oo1RTapBCb","[{'text': 'BlueCrew', 'indices': [29, 38]}, {'text': 'BlueTsunami', 'indices': [39, 51]}, {'text': 'VoteBlueToSaveAmerica', 'indices': [52, 74]}, {'text': 'Antifa', 'indices': [75, 82]}, {'text': 'BLUEVOTERS', 'indices': [83, 94]}, {'text': 'BlueWave', 'indices': [95, 104]}]"
3379,,1553966776848990208,2022-08-01 04:52:05,0,"These are the cassettes found in their courtyards by residents of #Donetsk and its suburbs.This one did not open completely and did not have time to spread the ""Petals"" around the city.
#Russia #Ukraine️ #Russian #Ukrainian #UkraineRussianWar #Kyiv #USA #Europe #Assange #Serbia https://t.co/alYc2odKh4","[{'text': 'Donetsk', 'indices': [66, 74]}, {'text': 'Russia', 'indices': [186, 193]}, {'text': 'Ukraine️', 'indices': [194, 203]}, {'text': 'Russian', 'indices': [204, 212]}, {'text': 'Ukrainian', 'indices': [213, 223]}, {'text': 'UkraineRussianWar', 'indices': [224, 242]}, {'text': 'Kyiv', 'indices': [243, 248]}, {'text': 'USA', 'indices': [249, 253]}, {'text': 'Europe', 'indices': [254, 261]}, {'text': 'Assange', 'indices': [262, 270]}, {'text': 'Serbia', 'indices': [271, 278]}]"
3380,"Newport,TN ",1553966783555575810,2022-08-01 04:52:07,0,"um

🤔

guess it's not @facebook if @Twitter guys are doing it as a fun way to consume the war in #ukraine?

🤷‍♂️

https://t.co/9u5Aq67FGM https://t.co/yHrRScOOM7","[{'text': 'ukraine', 'indices': [97, 105]}]"
3381,,1553966790199615489,2022-08-01 04:52:08,0,"#indianarmy at samote is organising the annual BANJ Mela on 06 Aug 22 , come and witness, be a part of mela. #MondayMotivaton #AmberHeardIsALiar #Serbia #QueenLikeBella #HarryStylesPortugal #CommonwealthGames22 https://t.co/icWRRzNW59","[{'text': 'indianarmy', 'indices': [0, 11]}, {'text': 'MondayMotivaton', 'indices': [109, 125]}, {'text': 'AmberHeardIsALiar', 'indices': [126, 144]}, {'text': 'Serbia', 'indices': [145, 152]}, {'text': 'QueenLikeBella', 'indices': [153, 168]}, {'text': 'HarryStylesPortugal', 'indices': [169, 189]}, {'text': 'CommonwealthGames22', 'indices': [190, 210]}]"
3382,"Montevideo, Uruguay",1553966798487179265,2022-08-01 04:52:10,0,"#goodnight #Kisses 
Tomorrow will be interesting day 
Which language do you prefer? 
I would like to write in #Russian  because my #English not so #good 
#Russia #TwitterSpace  #rusa https://t.co/1OswmfKaj9","[{'text': 'goodnight', 'indices': [0, 10]}, {'text': 'Kisses', 'indices': [11, 18]}, {'text': 'Russian', 'indices': [110, 118]}, {'text': 'English', 'indices': [131, 139]}, {'text': 'good', 'indices': [147, 152]}, {'text': 'Russia', 'indices': [154, 161]}, {'text': 'TwitterSpace', 'indices': [162, 175]}, {'text': 'rusa', 'indices': [177, 182]}]"
3383,Aotearoa New Zealand,1553966843303710720,2022-08-01 04:52:21,4,"@noclusterbombs @banclusterbombs @ISUCCM @HI_Advocacy @hrw @UN_Disarmament @UNMAS @MAGsaveslives @MinesActionCan @protectionmena @MineBanTreaty #Russia's brazen cluster munition rocket attacks in #Ukraine have caused 100s of civilians casualties since February. On Friday, 5 were killed &amp; at least 7 injured in #Mykolaiv, 50km west of the front line https://t.co/YR0G5s4PT4 @hrw https://t.co/Qbn8vwT3hu","[{'text': 'Russia', 'indices': [144, 151]}, {'text': 'Ukraine', 'indices': [196, 204]}, {'text': 'Mykolaiv', 'indices': [315, 324]}]"
3384,"New Jersey, USA",1553966863452983304,2022-08-01 04:52:26,1,@GrandpaSnarky @evelez704 @pescara121 @HuyustusFortun @sandio5o9 @civicgab @BoloDP @donnariceberry @ladydobe1 @t_laskaris @lisataz @hilarysontag @1stKiersten @progressivepush @SnicSanFran @rachel99marta @amgrafitti @Coblog2 @subq21 @MsJairMartinez Thanks for another great list. Found several I wasn't following already. I follow back all #BlueCrew #Resisters https://t.co/6eQFeoNC5P,"[{'text': 'BlueCrew', 'indices': [339, 348]}, {'text': 'Resisters', 'indices': [349, 359]}]"
3385,,1553966875859554304,2022-08-01 04:52:29,0,15 #PostcardsToVoters from @fieldteam_6 headed to AZ encouraging them to register as Democrats through #Voterizer. #BlueWave2022 #BlueCrew #VoteBlueToSaveDemocracy #VoteBlue2022 #AbortionRightsAreHumanRights #AbortionIsHealthcare #GOPHandmaidsTale https://t.co/8aXPHviE8r,"[{'text': 'PostcardsToVoters', 'indices': [3, 21]}, {'text': 'Voterizer', 'indices': [103, 113]}, {'text': 'BlueWave2022', 'indices': [115, 128]}, {'text': 'BlueCrew', 'indices': [129, 138]}, {'text': 'VoteBlueToSaveDemocracy', 'indices': [139, 163]}, {'text': 'VoteBlue2022', 'indices': [164, 177]}, {'text': 'AbortionRightsAreHumanRights', 'indices': [178, 207]}, {'text': 'AbortionIsHealthcare', 'indices': [208, 229]}, {'text': 'GOPHandmaidsTale', 'indices': [230, 247]}]"
3386,,1553966884240130048,2022-08-01 04:52:31,0,It should tell you everything about how well the conflict in #Ukraine️ is going for the West that #NATO 's favorite stooge #Kosovo is trying to start a fight with #Serbia  right now..... https://t.co/S0KmXcU321,"[{'text': 'Ukraine️', 'indices': [61, 70]}, {'text': 'NATO', 'indices': [98, 103]}, {'text': 'Kosovo', 'indices': [123, 130]}, {'text': 'Serbia', 'indices': [163, 170]}]"
3387,STAR WARS ,1553966898865246208,2022-08-01 04:52:34,2,"UPDATE:

#Russian Defence Ministry report on the progress of the special military operation in #Ukraine.

#RussianArmy #Russia #UkraineWar https://t.co/oMwxFO1fm7","[{'text': 'Russian', 'indices': [9, 17]}, {'text': 'Ukraine', 'indices': [95, 103]}, {'text': 'RussianArmy', 'indices': [106, 118]}, {'text': 'Russia', 'indices': [119, 126]}, {'text': 'UkraineWar', 'indices': [127, 138]}]"
