tweetid,timestamp,text
1553918366901014528,2022-08-01 01:39:43,@sternenko @Bundeskanzler @OlafScholz do you still want to negotiate with russians? #ArmUkraineNow #russiaIsATerroristState
1553918436064890880,2022-08-01 01:40:00,"In my country house in #Malotaranovka, there is no Internet, television, or telephone connection, writes Pavel Kuljuk, our #Ukrainian correspondent. 

It is here that I calm my nerves, create an improved mood and relax my mind. #UkraineWar https://t.co/u30D2iRbpF"
1553918463432949762,2022-08-01 01:40:06,"BOOM 💥 

#UkraineUnderSiege #RussiaIsATerroristState #SlavaUkraïni https://t.co/ybOsptM3AZ"
1553918465332977666,2022-08-01 01:40:07,"@NebojsaMalic #Kosovo is an independent country ,"
1553918483926319104,2022-08-01 01:40:11,"RT @AtlanticCouncil: The West needs to prepare for intensified warfare between #Ukraine and #Russia.
@AtlanticCouncil experts have assembled a list of possible policy responses to consider according to the level of escalatory severity.
https://t.co/IIJp9vb4xp"
1553918505308733440,2022-08-01 01:40:16,".@KurtSchlichter gloating ovr #EthnicCleansing of the 1st victms of the #Kosovo war (not the side who started it&amp;got our suppt-#Albanians-but the #Serbs we blamed). US always siding w greatr evil,&amp;makg it eviler. Now in #Ukraine. Stupid is as stupid does. It nukes,&amp;will be nuked. https://t.co/Aht9SGzjNA"
1553918515887079424,2022-08-01 01:40:19,"Watch this short video of Babar Azam cover drive vs Bumrah in Real Cricket 22.
Here's link : https://t.co/W1ylf6rLdc
#AlchemyOfSoulsEp14 #aftersun #AlchemyOfSouls #AmberHeardIsALiar #AmberHeardIsAMonster #PrimeSudahSampe #PrinceWilliam #ProvamedxGulf #Serbia #SummerSlam"
1553918573609107457,2022-08-01 01:40:33,"#StandWithUkraine 
 
https://t.co/3JHsLnh8zv Is Now Playing - 
Ozzy Osbourne - Crazy Train - Video:  https://t.co/3KLbm0RWeq"
1553918595062673408,2022-08-01 01:40:38,"Prophet Muhammad (SAW)-messenger of war of peace ?
Watch this 👇
https://t.co/vXGHOkK1cg

#WEURO2022 #Serbia #Kosovo #BORNPINK #TREASUREinBANGKOK #레드벨벳_8주년_대댕큐 #Israel #BoycottLaalSinghChaddha #BLACKPINK #India4CWG2022 #bharat #RSS #Christian #jews"
1553918615266775040,2022-08-01 01:40:42,Live-More 3 https://t.co/YoGJXQA0QA #hiphop #dccomics #rap #ShazamFuryOfTheGods  #MightandMagic #NBA #tiktok #DoctorStrangeInTheMultiverseOfMadness #photo #russia #ukraine #thorloveandthunder #batman #cops #netflix #callofdutymobile #picoftheday #putin #callofduty #MarvelStudios
1553918646346567684,2022-08-01 01:40:50,"@jacklevs BREAKING NEWS: Joe Biden tested positive for COVID-19. He had tested negative on Wednesday after a positive test the week before.

#JMC503 #ExerciseForMyClass #JoeBiden #POTUS #COVID #Biden #BidenHasCovid https://t.co/JlQZ7GRv1L"
1553918651341983744,2022-08-01 01:40:51,"President Joe Biden has tested positive for COVID-19 for a second day in a row. 

#JMC503 #ExerciseForMyClass #JoeBiden #POTUS #COVID19 #Biden #BidenHasCovid #COVID 

https://t.co/srenGx4wg4"
1553918695944200197,2022-08-01 01:41:02,"Pergi Fuck Yourself, Putin!
(Malay)

#Ukraine #UkraineUnderAttack #PutinWarCrimes #PutinsWar"
1553918739313487872,2022-08-01 01:41:12,"HA #nancypelosi FOLDS #taiwan NOT official @SpeakerPelosi trip
hm
stopover #diaerhoea excuse ;)
LEARN
#India
fight #china
¿THESE?
HOLLOW #trump-istan SENILE #biden $120 BEG #mbs PARIAH/THREATS $35 #rupee #rouble #oil #loot #oott #germany #nordstream2 #gas #recession #GreatGame++ https://t.co/78Yv4HO0XE"
1553918743935336453,2022-08-01 01:41:13,"What do you think #Biden
https://t.co/u3dsDOFN86"
1553918751279828992,2022-08-01 01:41:15,"#US President Joe #Biden remained positive for #COVID19 on Sunday but ""continues to feel well,"" his physician said. https://t.co/V0Ay6Svc4Y https://t.co/NGOOiCgLjh"
1553918764705628160,2022-08-01 01:41:18,"Every democratic person should support #Kosovo, as every democratic person should support #Ukraine. Any appeasement towards imperialistic #Serbia or #Russia is a huge mistake."
1553918863716548608,2022-08-01 01:41:42,The spokesman for #Yemen’s #ArmedForces has warned the #Saudi-led #coalition that #Yemeni #forces are #ready to #fight if the #war #coalition decides to continue its #aggression against the impoverished #Arab #Country. https://t.co/V64qJbL2ue
1553918867021643776,2022-08-01 01:41:42,"""If the #Saudi aggressor #coalition wants #peace, the negotiating #delegation has given more than #Enough [concessions] and if it wants #war, we are #ready for it,"" #Lebanon-based al-Mayadeen television quoted Brigadier General Yahya Saree as saying on Sunday."
1553918872289427461,2022-08-01 01:41:44,He wants it all- he won’t stop on his own #RussiaIsATerroristState https://t.co/Bfre0ni8fr
1553918910822584321,2022-08-01 01:41:53,@lepurplefella Very stark damage from Russia's attacks. #StopRussiaNOW
1553918926643286017,2022-08-01 01:41:57,#Serbia #Kosovo #NATO JUST IN - Serbia-Kosovo tensions: NATO is prepared to intervene.
1553918971623026688,2022-08-01 01:42:07,A good explainer thread by @UnaHajdari on the background to the latest spat between #Kosovo and #Serbia. https://t.co/oYQyHwa4pT
1553919082487058432,2022-08-01 01:42:34,"@Roodik1995 #ArmUkraineNow 🙏 @POTUS
@Seclinken @WhiteHouse Help to stop
#RussianWarCrimes
#russiaisateroriststate"
1553919118667124737,2022-08-01 01:42:42,Just b/c the news cycle has passed doesn’t mean the good folks of Ukraine are no longer in out thoughts. Much respect. #UkraineUnderAttack https://t.co/n08Dpp4YGN
1553919135226028033,2022-08-01 01:42:46,"@scharap The trouble is, you are STILL downplaying #Ukraine's strengths and overstating #Russia's while wetting your pants about Russian escalation and ignoring Russian #WarCrimes. In urging negotiations, you wish to reward Russian imperialism. Urge more military aid to Ukraine instead."
1553919147062460416,2022-08-01 01:42:49,#Kosovo Government Postpones Decision to Impose Ban on Serbian Documents Until September 1
1553919185197170688,2022-08-01 01:42:58,"Sun Nite / Mon AM @CBSNewsRadio -  deaths of #BillRussell #NichelleNichols #PatCarroll among tops .. also #Floods, #Wildfires, #NWHeat, #SenateVetsBill,  #Biden/Covid - so, busy nite. And we'll try to keep you up to date .. via speakers smart and dumb."
1553919199470407683,2022-08-01 01:43:02,"I #WISH nothing less than for the #RussianArmy #RussiaIsATerroristState #PutinIsaWarCriminal #Putin to suffer all the atrocities they have and continuing to inflict on Ukraine, and to die a slow excruciating death."
1553919262212907009,2022-08-01 01:43:17,@OlenaHalushka Absolutely heartbreaking 💔😢💔🇺🇦🙏🙏 no words. How much more? Who can stop this insanity? 😔🇺🇦🇩🇪 #RussiaIsATerroristState #RussianWarCrimes #UkraineWillWin #ArmUkraineNow
1553919272832876546,2022-08-01 01:43:19,"With its invasion of #europe  in #Ukraine going badly, the #Russian fascist regime is activating its puppet state #Serbia to open a second front by invading #Kosovo.
The rashists will use their puppet state #Hungary to block an effective response by the #EU or #NATO."
1553919284421824512,2022-08-01 01:43:22,"#putin and #xi are targeting the USA cause we have a weak ,ineffective president that would rather smell little girls then do his job, if he can at all."
1553919327790923777,2022-08-01 01:43:32,Trend analysis: Activity between trends. Heatmap of active accounts in n=3000 most recent tweets between trends. NOTE: White (-1) = Activity between same trend = 1000 / 100% #Kosovo https://t.co/mypZ9deEUO
1553919341145513987,2022-08-01 01:43:36,That's the price of the bread which #russiaisaterrorisstate made to Ukraine. https://t.co/Pg1I162k6u
1553919351761379330,2022-08-01 01:43:38,There’s no doubt Biden and the White House are obsessed with not upsetting China and want to maintain stable relations with the red dragon. Biden has no courage. Let Pelosi go. We cannot stop China if they want to start a war. We can only defend our allies. #Biden #China
1553919370312695808,2022-08-01 01:43:42,@Osinttechnical I would say that Foreign Policy Magazine got that idea hell to the WRONG!  #SlavaUkraini 🇺🇦💙💛🌻🚜💪💪💪💪💪💪
1553919373416488960,2022-08-01 01:43:43,@Bagheri_Kani @Amb_Ulyanov Look at who your “friends” are. Russia is pathetic and once it falls apart your “friends” will pounce. Your rotten carcass will be picked clean by vultures you call friends. #russiaisaterrorisstate
1553919429314068481,2022-08-01 01:43:57,"@Felonv10 #Kosovo is a time bomb,a boody trap name it whatever you want, it was created by the Americans in the 90’s"
1553919442630983681,2022-08-01 01:44:00,"#Corfu #Greece🇬🇷
#Summer #Beaches #Travel #Excursion
👉check availability on https://t.co/BbZwjJWGjp     
-
#Vacanze #Holidays 
#Ferie #urlaub #Today #Apartments #Hotel
#1August #island #Covid #Assange #Italy #putin #trump #conte #berlin #london #milano new york #HungarianGP luca https://t.co/kOSDKZWwN7"
1553919450717601793,2022-08-01 01:44:02,......money 4 #war but can't feed the 🗣👥️️👤👥️️👥️️👥️️👤👥️️👥️️👤👥️️ https://t.co/vhC12SNcSY
1553919540727148546,2022-08-01 01:44:23,"#Serbia #Kosovo : In cooperation with our international allies, we pledge to postpone implementation of decisions on car plates &amp; entry-exit documents at border crossing points w/ Serbia for 30 days, on the condition all barricades are removed &amp; freedom of movement is restored."
1553919573652475906,2022-08-01 01:44:31,"Do you think the #WorldWarIII will start soon?
#Serbia #Russia #UkraineWar #Putin"
1553919625469087745,2022-08-01 01:44:43,"@CcSalv @PaulEmbery Strangely enough, the far-right Ukrainian regime you support has been condemned by human rights organisations for colluding with neo-Nazis in crimes against vulnerable minorities.
On that basis, I'm sure you'd agree your ""outrage"" is hypocritical.
#Ukraine #Nazis 
#HumanRights https://t.co/rxBlnhCoM5"
1553919628212158465,2022-08-01 01:44:44,"US president, Joe #Biden has tested positive for #COVID19 again, and will now head back into isolation just days after he was cleared to resume his duties. Biden’s physician, Dr. Kevin O’Connor, said the president is experiencing no new symptoms

read..https://t.co/K2IYekvHlw https://t.co/FJdfZAGIWC"
1553919637334753280,2022-08-01 01:44:46,"Live-More 3 https://t.co/sVbjCWuQxm
 #hiphop #dccomics #rap #ShazamFuryOfTheGods  #MightandMagic #NBA #tiktok #DoctorStrangeInTheMultiverseOfMadness #photo #russia #ukraine #thorloveandthunder #batman #cops #netflix #callofdutymobile #picoftheday #putin #callofduty #MarvelStudios"
1553919684516495360,2022-08-01 01:44:57,"#AnatolyChubais? Another #Novichok victim? Or perhaps radioactive #polonium through an injected pellet from a fake umbrella by a passer-by? #Putin does not like loose-ends &amp; if he were fleeing, he would be a loose end. #Ukraine #NATO #StopFascistRussia #SaveDemocracyNow https://t.co/IU11d2dzBM"
1553919700115095552,2022-08-01 01:45:01,"2 key Ethereum derivatives metrics suggest that $880 was ETH’s bottom
#ethereum #russia #eth #blockchain
https://t.co/L8uiFtnHSW"
1553919704733044736,2022-08-01 01:45:02,"Ewch i fuck eich hun, Putin!
(Welsh)

#UkraineRussiaWar #RussianWarCrimes #FuckPutin #StandWithUkraine"
1553919739382353920,2022-08-01 01:45:10,"#Ukraine️ #Putin 
But the mosquito didn't attack Sergei Kuzhugetovich Shoigu? Is it really  mosquito or drone? https://t.co/YShOfoKOQF"
1553919813629665280,2022-08-01 01:45:28,So we just had a fireside chat about politics. The question was what is one thing @POTUS has done right? My mentally challenged father-in-law said Ukraine. I gave a 20 minute dissertation on how this was the dumbest thing anyone ever said to me. I’m no longer popular. #Putin
1553919826095026176,2022-08-01 01:45:31,"Debunked #Soviet propaganda repeated here -  #zionism is #racism , anti-Zionist is not antisemitic, colonialism, #Israel gov is terrorism -ALL old #Russian lies. Repeated here so many times. 
 https://t.co/0iuNnZEy8a"
1553919833967734784,2022-08-01 01:45:33,@Kimbell5591 Mad anti-semite... what judaism does to a goy #Israel #Serbia #trolled #Blackpower #Jewish #Mossad #Copenhagen #holocaust #1984twitter #Israeli #Judaism https://t.co/1HfQZIdH8v
1553919914221641728,2022-08-01 01:45:52,"Ukraine is stating that they did not do this; but regardless, I state that it’s great❗️ could it be Tatar resistance?🔥 #UkraineWar #UkraineWillWin #Ukrainian #RussianArmy #Russia #RussiaIsATerroristState ##RussiaUkraineWar https://t.co/OmlyACZUcJ"
1553919949105676294,2022-08-01 01:46:00,"Yo, Serbians. Feck off mates. #Servie #Kosova #kosovo  #SerbiaKosovo #serbians"
1553919953568337920,2022-08-01 01:46:02,"Ukrainian villagers accuse Russian troops of abuse, torture, and the murder of civilians as brutal war grinds on #russiaisaterrorisstate #RussiaWarCrimes #StopRussiaNOW 

https://t.co/216GDpIQqS"
1553919974686699520,2022-08-01 01:46:07,"@SkyNewsAust How did he sign it when his arm no longer works? @SkyNewsAust 

#PutinWarCriminal #RussiaIsATerroristState #RussianArmyChildRapists #RussiaArmyChildKillers #RussianWarCrimes"
1553920028919185413,2022-08-01 01:46:19,We know #Biden is not tweeting! You fool no one but idiot Liberals. https://t.co/PHGuWtrHk6
1553920093553319939,2022-08-01 01:46:35,"If the PCR test was used to ""diagnose"" #Biden w/ having #COVID again shortly after just having it, it is like taking another x-ray of a recently broken bone &amp; saying that you broke it again.

It's nonsense as the genetic material of the virus can stay in your body for months."
1553920097206558720,2022-08-01 01:46:36,"@AndreRo51498847 @WarintheFuture @jan_shneyder @MaxBoot Past time
#RussiaIsATerroristState @POTUS HItler incarnate 
We didn't talk Hitler out of war or compromise with him any compromise LED to escalation til we had WORLD war and it made it harder to stop him. 
Jets Air Defense Avengers and more long range missiles or worse coming"
1553920144736403465,2022-08-01 01:46:47,"This story is not going away and the slander can only continue for so long. Why not help me as I am the good guy? Do the right thing and call me! 
#HumanRightsWatch #UnitedNations #War #CBC
#CNN #W5 #60Minutes #JustinTrudeau #POTUS
#ChrystiaFreeland #Royals #BillboardNews #NBC"
1553920147483664384,2022-08-01 01:46:48,@Levi_godman What’s 🇺🇦gonna defend #kosovo with? They can barely have enough troops in 🇺🇦 never mind in supplying more to another country
1553920157315223552,2022-08-01 01:46:50,"So #Kosovo is in the wrong lane because we reject #Serbian IDs and license plates? But #Serbia is in the right lane  because they are rejecting kosovan  IDs and license plates?  This is called double standards , hypocracy ,"
1553920184624332800,2022-08-01 01:46:57,"@howhasitcome @PaulEmbery We're sure you are - and a Nazi-sympathiser going by the 🇺🇦 flags on your profile.
#Ukraine #Nazis #UkroNazis https://t.co/4Zzt6ZbfQ7"
1553920359484690432,2022-08-01 01:47:38,"@JulianBrownNote @YouTube mine is not, Denmarks is not, Sweden, Norway and others

So broad statement totally inaccurate like most BS that is spread around the #russian invasion of #Ukraine, usually by #russian trolls"
1553920367151812614,2022-08-01 01:47:40,"Contrary to #Moscow’s disinformation, sanctions against #Russia are not responsible for increasing food and nutrition insecurity worldwide. The Kremlin #LIE https://t.co/eGWtkCW4K7….
 https://t.co/6q9LpwSO4K"
1553920392426934279,2022-08-01 01:47:46,"I've met a lot of #Biden voters and not one was excited for anything but voting against #Trump. Now, most of them are very quiet 🤫"
1553920405601140739,2022-08-01 01:47:49,New #Auschwitz in Ukrainian 💔 #Olenivka #Azovstal #Azov #AzovstalDefenders #russiaisaterrorisstate https://t.co/Dff08l9PHb
1553920428367757312,2022-08-01 01:47:55,"They lie and manipulate on the Internet. Why are there so many Putin paid pundits on Twitter? Their superiors are watching everything they post. Twitter is outlawed in the Soviet union unless you’re a paid Putin Propagandist. 
#Ukraine #Donbas #Kherson #Russia"
1553920430133616640,2022-08-01 01:47:55,"help us in ukraine.. we need funds to get food.. we hungry
#Help #UkraineWar #helpus"
1553920456704532481,2022-08-01 01:48:01,@ThatJoeDanGuy @RCamposDuffy #LizCheney is more embarrassing to the US than #Biden and #AOC combined.  She isn't even worth being called a RINO. TRAITOR is more like it.
1553920521288294401,2022-08-01 01:48:17,We raised 100k+.  This success is attributed to your support and our colleagues in #Ukraine working tirelessly to directly deliver #humanitarianaid. Our goal is increasing to 200k to meet the growing need. #StandWithUkraine @cupdp_ua @Biloshytsky @patrolpoliceua @NPU_GOV_UA https://t.co/mQUk2jiJWg
1553920540188053504,2022-08-01 01:48:21,"I have Vladimir #Putin and #Russia right where I told you I would have them. 

@SecDef @SecBlinken @CIA https://t.co/Fw1fE8XAM9"
1553920541656072194,2022-08-01 01:48:22,"Putin’s Former Climate Czar is Hospitalized in Europe - The New York Times https://t.co/0OScVBSHp5 

#ArmUkraineNow #SendTheJets #RussianWarCrimes #RussiaTerroristState #NATOInUkraineNow #StopPutinNOW #HelpUkraineNow 🇺🇦 #UkraineMustNotFall #SurrenderPutin"
1553920556914860034,2022-08-01 01:48:25,"… the #GlobalElite #UN #NATO &amp; #WEF!

Some of these ⬆️ groups* fulfill their Satanic &amp; Sexually Deviant needs!

WAKE TF UP America‼️

🙏🏼🙏🏼🙏🏼🇺🇸🇺🇸🇺🇸"
1553920562246066177,2022-08-01 01:48:27,"#MIKA's birthday is 18th August 2022. 
To celebrate the occasion, @MikaFanClub plans to make a group donation to @UNRefugeesUK #UNHCR campaign for🇺🇦#Ukraine refugees in Mika's name. 
Thanks in advance for your generosity. 🙏
#JustGiving https://t.co/n3QzJkVolZ https://t.co/4SXcUq4h8I"
1553920567841116160,2022-08-01 01:48:28,"""Resolution 1244 of the #UN states that #Kosovo is the territory of #Serbia."" 😂

-

BTW, watevr hapnd 2 #Yugoslavia?
Now called Kosovo?

Are Kosovos MULAZIM converts?😱

@rt_com #nato #eu #ukraine #hungary @sputnikint #taiwan #cwg #liz4leader #ready4rishi #bbc #cnn #biden #covid"
1553920657120845824,2022-08-01 01:48:49,"Eutelsat, https://t.co/tjbKR2jVZU, one of the world's leading French satellite operators is now #OFFLINE.

We don't play with Russia, neither should you.

&gt;&gt; https://t.co/FvbvDTzeOa

#YDIO
#OpRussia 
#RussiaIsATerroristState"
1553920666088476673,2022-08-01 01:48:51,"#StandWithUkraine #russiaisaterrorisstate protest today in Amsterdam, Netherlands #SaveAzov #saveazovstaldefenders https://t.co/FUPIuF5je3"
1553920699575713792,2022-08-01 01:48:59,"They lie and manipulate on the Internet. Why are there so many Putin paid pundits on Twitter? Their superiors are watching everything they post. Twitter is outlawed in the Soviet union unless you’re a paid Putin Propagandist. 
#Donbass"
1553920763912151043,2022-08-01 01:49:15,"@ezralevant Why didn’t he go to #ukraine for vacation? Nice photo opp, raise a flag, pick up some cash"
1553920773856845827,2022-08-01 01:49:17,"Sting: The war in Ukraine is an absurdity based upon a lie. If we swallow that lie, the lie will eat us. The lie is terrified of  truth. The truth must be heard. And we must not lose this battle✊
#HeroyamSlava #SlavaUkraini🇺🇦❤️ https://t.co/gaD8AMrmQO"
1553920833562836992,2022-08-01 01:49:31,"Hold The Front Page! The BS @Zillow Zestimate imposed on my home is UP 15% in 6 months as $Z finally updated Property Taxes that Increased 20% over 2 years ago, so Zestimate is still too low. Time Homeowners have a #DoNotZestimate OPT OUT &amp; $ZG Regulated. #Trump #Biden #COVID19 https://t.co/47ootgLlnN"
1553920902278127622,2022-08-01 01:49:48,"this thIS THIS…. #ThinkAboutIt #Ukraine #Russia #VladimirPutin
#DementiaJoe https://t.co/E0tVUNd7Hp"
1553920964089487361,2022-08-01 01:50:02,"When will #Serbia leave #Kosovo the f/// alone? 

The blood thirst and greediness of Putin and Vucic are insatiable and a danger to humanity as a whole."
1553920979335843841,2022-08-01 01:50:06,"timeframe:       02:00 - 03:00
gas delivered:   13’078’792[kWh] (=17.76% of regular capacity)
change per hour: +0.06%
#nordstream #russia #gasstop"
1553921000332529664,2022-08-01 01:50:11,"@jacksonhinklle #Kosovo is independent , not a satellite of #Serbia"
1553921016874901505,2022-08-01 01:50:15,"#UkraineWar update

US weapons manufacturer Raytheon has received more than $310,000,000,000 in war contracts since 9/11.

That's $310 BILLION.

The military-industrial complex now comes to #Ukraine. 

The west doesn't want to beat Russia. Just keep it all going for 20 years."
1553921082956337154,2022-08-01 01:50:31,@OleksandrKolym Happy birthday brave &amp; courageous Ukrainian Warrior 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦#SlavaUkraini #GloryToUkraine #GloryToAllYouHeros 🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/0etu6B4vlO
1553921224442580996,2022-08-01 01:51:05,"🔥 Considerable Internet #outage ongoing: #SBB in #Serbia since 00.45 for 3 hours, impacting #Kragujevac #Belgrade #Niš

🇷🇸 Live map and analysis
👉 https://t.co/KoQQmL6Cd1

Retweet if still down for you as well
#mojsbb #SBBdown #SBBoutage #nointernet #Србија #night"
1553921276497907713,2022-08-01 01:51:17,@3500ftsnip As of now $ES_M facing resistance at 4120 level. Lets see what happens when EU folks wakes up. They are driving US market crazy. All US bears are upset on Global Equity Farms. #Putin forced recession in#Europe and those GEF now manipulating our market. GEF think we r doing better https://t.co/VrhPdNJVeh
1553921276791717888,2022-08-01 01:51:17,"@pweld045 @pickles94875649 @OGCult45 @StaceytheGhost @Drealstudmuffin @goldisez @keith0sta @PaulMer53 @tooosunny @BellaZZu @JenRunnerlisa @RF_SoTX956 @NavychickJenn @mgarcia1701temp @LegionD11 @SummersWave @SoCal720 @PMissyL @nanc_eeeee @uriasmike @nanahendrix66 @Jordon2332 @marleyman6400 @Thurm1515 @KevinGills13 Agreed 💯! They have to make fun or lie abt #Trump yet none of them are praising or speaking good abt #Biden and they’re too stupid to realize that they’re just as much in this mess as the rest of us. In fact, those libs are loose ends. 😉"
1553921279555543041,2022-08-01 01:51:18,@stevendeknight Because they are a symbol of #Ukraine
1553921284236509186,2022-08-01 01:51:19,Russia-Ukraine war latest: what we know on day 159 of the invasion | Ukraine | The Guardian #russia-ukraine #latest #what #know #invasion #ukraine #guardian #1agosto https://t.co/q86t6WE8ds
1553921314594951176,2022-08-01 01:51:26,"Schweeet! That was hard work and smart work and sweet double for #BlitzBoks coach Neil Powell who won 2014 gold as player, now as coach. South Africa #Rugby7s win gold at #CommonwealthGames22 in Birmingham Coventry UK. #blitzbokke #rugby #overcoming #teamwork #StandWithUkraine https://t.co/WbxV3Olltk"
1553921383423426560,2022-08-01 01:51:42,"Can someone tell me how many people in the USA are in prison for cannabis possession?? Apparently they are willing to trade…..! 
#russia #UkraineWar #usa #comedy #rogan #vibes #please #Biden #Putin #cannabiscomunity #weed #WEURO2022 #WEF"
1553921397268926464,2022-08-01 01:51:46,"@BAMAPERRY And there it is, rules for thee not me, who did NOT see this coming

When #Trump (didn’t actually do it) just wanted to constitutionally stop the madness for a recount it is #fascism! And #OrangeManBad is #hitler 

But when #biden actually contemplates this it’s saving democracy?"
1553921411143671808,2022-08-01 01:51:49,"🇽🇰🇷🇸 The militants of the so-called.  The ""police"" of #Kosovo are beginning to massively enter #Serbian settlements on the border with #Serbia. https://t.co/QcTJaSUiDB"
1553921443158585346,2022-08-01 01:51:57,"This smiling ghoul standing before the ruins of a Serb village in #Kosovo encapsulates what a #NATO ""peacekeeping"" mission looks like. https://t.co/btQg3AN5Qn"
1553921454131011585,2022-08-01 01:51:59,War With #Russia Enters New Phase as #Ukraine Readies Southern Counterblow🇺🇦 #StandWithUkraine https://t.co/PZfTqsJRzO
1553921480274034688,2022-08-01 01:52:06,"Some more photos on this theme. Just in case you were labouring under the false impression that #NATO was a force for good. Ye shall know them by their fruits 👇
#WeAreNATO https://t.co/0qpqdacEo5"
1553921546376429568,2022-08-01 01:52:21,"#StandWithUkraine

Please ask #GradeF companies to stop doing business with #Russia.

#TGIFridays (#Fridays)
(@TGIFridays) (@TGIFridaysUK)
(#Dallas, TX)
https://t.co/YA8x3ZaLu7

#TriArtisan
https://t.co/S8FhUzU8sK

Link: https://t.co/wwCVK3KMmX

(Cc:@dallasnews,@Emails4Ukraine) https://t.co/3dmSS5PK88"
1553921600868827143,2022-08-01 01:52:34,"The Ukrainian Security Service (SBU) and Main Intelligence Directorate (GUR) have
published an intercept of conversations where Russian occupiers confirm that Russian troops were responsible for the explosion in the occupied Olenivka colony in #Ukraine 
https://t.co/pYniiSlDHo"
1553921663519309825,2022-08-01 01:52:49,"Monday, #Biden has 1 thing on his public schedule, per WH:
• Get classified President's Daily Brief at 10:15a Eastern

Presser: WH Press Sec Karine Jean-Pierre at 1:45p https://t.co/CONnqkRcpY"
1553921699606761473,2022-08-01 01:52:58,"@SkyNewsAust By the way, why did you choose a photo of #PutinWarCriminal from 20 years ago? It weakens the credibility of @SkyNewsAust! 

Use a 2022 photo at least. If you need to make him look taller/intimidating, I suggest to pick one with no one else in the shot #RussiaIsATerroristState"
1553921745719296000,2022-08-01 01:53:09,"@BarnB @ZedSignBot @AsFarce Weak post. We are contributing on our own interests and volition. Does that one count for part of your paid quota by Putin or his underlings? You also must daily bend and kiss the backside of your leader, Putin.
#Donbas #Ukraine #Russia #Kherson"
1553921754623524864,2022-08-01 01:53:11,#Donate if you can or at least please RT.  #StandWithUkraine #UkraineUnderAttack #ProtectTheProtectors #Heroes #LightOverDarkness https://t.co/cWrBHhc7Nd
1553921846038626304,2022-08-01 01:53:33,"The reconciliation of the two nations will increase the amount of privatization to a more significant extent in the Belarusian region.
https://t.co/oFwpNtlUj2
#WW3 #WorldWar3 #RussiaBelarus #Lukashenko #Odessa #europe #ukraine #NATO #VladimirPutin #leaders #NuclearWeapons https://t.co/cp67MYGllz"
1553921857992138752,2022-08-01 01:53:36,After effect of #UkraineWar Halal Chicken use to be $7 now $12. Goat Liver is $12/lb  loot macha rakhihai war kay naam par. Itna mehenga khakar hazam bhi nahi hoga.😝 https://t.co/3eaPFSZbxY
1553921865151700992,2022-08-01 01:53:37,"Serhii Bozhko, 60 yr old retired high school physics teacher from Mykolaiv area. Tortured and executed by Russian invaders. #RussiaIsATerroristState   https://t.co/513eh3X4fc https://t.co/MKb6SOsx42"
1553921885653565441,2022-08-01 01:53:42,What unforgiveable things #Russia has done in #Ukraine https://t.co/Kp2QPFnvs7
1553921904880324609,2022-08-01 01:53:47,This Guy !! #trump #war #USA #stockmarket #money #billionaire #hedgefund #smartmoney https://t.co/im2NtVoItP
1553921904981032960,2022-08-01 01:53:47,"#China is teaming up with #Russia.  The #USA #Government #Military needs to move into #Taiwan now and make a stand before its to late.
Before we have another #UkraineWar
https://t.co/LLWUxbACQP"
1553921925491089411,2022-08-01 01:53:52,"Ukrainians are resilient, brave, strong, and fierce. I wish the world would show even half of this. They're incredible. #UkraineWillWin #StandWithUkraine #russiaisaterrorisstate"
1553921940498567168,2022-08-01 01:53:55,"@Gerashchenko_en After what they did a few days ago, #HIMARS their EVERYTHING #HIMARS #MORE #HIMARSTHEM 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/vbMUK7IkXi"
1553921940104314880,2022-08-01 01:53:55,"#China smartphone sales

Market hit a fresh low in Q2 2022 to reach less than half of the sales of the historical peak in Q4 2016

Demand during 618 festival was also ⬇️ by 10%
Only Honor managed to record positive YoY growth

#1 vivo
#2 @Honorglobal
#3 @oppo
#4 @Apple
#5 @Xiaomi https://t.co/l0yNA5dtQp"
1553921943388053504,2022-08-01 01:53:56,"Two Russian missiles destroyed a printing house making school books in Kharkiv on Sunday

#Ukraine #UkraineRussiaCrisis #WarCrimes #UkraineRussiaWar #Kyiv #Mariupol #Chernihiv #Lviv #Kharkiv #Melitopol #Irpin #Bucha #Borodyanka #Odesa https://t.co/GFyL66hJTe"
1553921959301246976,2022-08-01 01:54:00,"#习总书记 #XiJinping  #习近平 #中国这十年 #china #总书记思想
Residents' affairs are discussed by residents, and residents' affairs are decided by residents' https://t.co/JlQk6juFEO"
1553921961193271296,2022-08-01 01:54:00,"God Bless Ukraine
""As of yet, we've received no official confirmation granting us access to visit the site or the PoWs affected by the attack..""~ICRC
https://t.co/Phli1OKZAF
https://t.co/Fr6F9Xi1ww
#Ukraine️ #Russia #RussiaUkraineWar #USA #NATO #China #quote #ICRC #UnitedNations"
